lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,squared_lon_error
"(0, 10]",4.649206505,-23.063146705,4.937530669447581,-21.050702486825433,10,behavior_008,4.04993173126425
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_008,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_008,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-17.43667469083722,9,behavior_008,833.5328229457785
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_008,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_008,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_008,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_009,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_009,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_009,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_009,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_009,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_009,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_009,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_009,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_009,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_009,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_009,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_009,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_009,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_009,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_009,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_010,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_010,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_010,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_010,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_010,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_010,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_010,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_010,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_010,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_010,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_010,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_010,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_010,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_010,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_010,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_011,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_011,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_011,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_011,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_011,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_011,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_011,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_011,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.867663292958679,-25.12162819763532,9,behavior_011,4.237346055522133
"(10, 20]",14.48227294,-40.47469647,14.885818934650846,-24.734623051963325,10,behavior_011,247.74991120518467
"(20, 30]",24.69371562,-49.41198452,25.326560301380823,-23.41789784588802,9,behavior_011,675.6925420212458
"(30, 40]",35.72890237,-46.307643205,35.20518049828358,-21.94070059946699,8,behavior_011,593.7478919413397
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_011,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_011,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_011,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_012,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_012,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.86559514218197,-21.48610322986039,9,behavior_012,98.9962435416255
"(-50, -40]",-43.7844094,0.441897953,-45.65487866615484,-23.784064538568344,9,behavior_012,586.8972586428764
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_012,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_012,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_012,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_012,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.867663292958679,-25.12162819763532,9,behavior_012,4.237346055522133
"(10, 20]",14.48227294,-40.47469647,14.885818934650846,-24.734623051963325,10,behavior_012,247.74991120518467
"(20, 30]",24.69371562,-49.41198452,25.326560301380823,-23.41789784588802,9,behavior_012,675.6925420212458
"(30, 40]",35.72890237,-46.307643205,35.20518049828358,-21.94070059946699,8,behavior_012,593.7478919413397
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_012,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_012,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_012,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_013,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.85908095407763,-29.054719416685984,12,behavior_013,36.787059633206866
"(-60, -50]",-58.0693621,-31.43578883,-54.54552857531062,-36.06981710199783,11,behavior_013,21.47421802567517
"(-50, -40]",-43.7844094,0.441897953,-45.212169126772736,-39.37437576710107,10,behavior_013,1585.3356529540113
"(-40, -30]",-35.56805596,3.938167204,-34.98712515322946,-38.05871102897307,9,behavior_013,1763.7377813151677
"(-30, -20]",-24.892482045,3.1913109405,-24.899482136118465,-37.16889181794595,10,behavior_013,1628.9459667028682
"(-20, -10]",-14.861629965,-2.1931205695,-14.514085046138144,-37.02680302206694,9,behavior_013,1213.38543320627
"(-10, 0]",-4.2016837085,-11.19345858,-5.810035277183922,-33.8743434259561,9,behavior_013,514.4225373955211
"(0, 10]",4.649206505,-23.063146705,4.0965673836681695,-26.52214705341953,16,behavior_013,11.964683410366424
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_013,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-19.025475727989548,9,behavior_013,923.3399165669283
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_013,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_013,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_013,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_013,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_014,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_014,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_014,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_014,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_014,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_014,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_014,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_014,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.443993563620992,-21.93186115855508,12,behavior_014,1.2798069875951845
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_014,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_014,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_014,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_014,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_014,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_014,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_015,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_015,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_015,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_015,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_015,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_015,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_015,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_015,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_015,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_015,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_015,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_015,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_015,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_015,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_015,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_016,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_016,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_016,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_016,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_016,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_016,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_016,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_016,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_016,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_016,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_016,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_016,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_016,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_016,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_016,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_017,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_017,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_017,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_017,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_017,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_017,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_017,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_017,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_017,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_017,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_017,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_017,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_017,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_017,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_017,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_018,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_018,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.86559514218197,-21.48610322986039,9,behavior_018,98.9962435416255
"(-50, -40]",-43.7844094,0.441897953,-45.65487866615484,-23.784064538568344,9,behavior_018,586.8972586428764
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_018,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_018,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_018,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_018,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.867663292958679,-25.12162819763532,9,behavior_018,4.237346055522133
"(10, 20]",14.48227294,-40.47469647,14.885818934650846,-24.734623051963325,10,behavior_018,247.74991120518467
"(20, 30]",24.69371562,-49.41198452,25.326560301380823,-23.41789784588802,9,behavior_018,675.6925420212458
"(30, 40]",35.72890237,-46.307643205,35.20518049828358,-21.94070059946699,8,behavior_018,593.7478919413397
"(40, 50]",45.949939150000006,-37.711282205,44.58544126307676,-21.353602728099563,9,behavior_018,267.5736778690098
"(50, 60]",52.560148515,-25.18428898,54.82030061581583,-19.06741580550496,10,behavior_018,37.416137432857035
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-17.16948656355908,3,behavior_018,0.9160783238815073
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_019,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.98089721258962,-21.874156003662087,10,behavior_019,175.4511407173538
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.418811765188025,12,behavior_019,256.54355429471286
"(-50, -40]",-43.7844094,0.441897953,-43.27614245178083,-1.5679250476829034,17,behavior_019,4.03938849407403
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_019,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_019,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_019,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_019,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,4.025058657794046,-18.861058711832367,13,behavior_019,17.657543502323595
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_019,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_019,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_019,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_019,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_019,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_019,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_020,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.85908095407763,-29.054719416685984,12,behavior_020,36.787059633206866
"(-60, -50]",-58.0693621,-31.43578883,-54.54552857531062,-36.06981710199783,11,behavior_020,21.47421802567517
"(-50, -40]",-43.7844094,0.441897953,-45.212169126772736,-39.37437576710107,10,behavior_020,1585.3356529540113
"(-40, -30]",-35.56805596,3.938167204,-34.98712515322946,-38.05871102897307,9,behavior_020,1763.7377813151677
"(-30, -20]",-24.892482045,3.1913109405,-24.899482136118465,-37.16889181794595,10,behavior_020,1628.9459667028682
"(-20, -10]",-14.861629965,-2.1931205695,-14.514085046138144,-37.02680302206694,9,behavior_020,1213.38543320627
"(-10, 0]",-4.2016837085,-11.19345858,-5.810035277183922,-33.8743434259561,9,behavior_020,514.4225373955211
"(0, 10]",4.649206505,-23.063146705,4.0965673836681695,-26.52214705341953,16,behavior_020,11.964683410366424
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_020,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_020,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_020,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_020,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_020,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_020,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_021,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_021,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_021,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_021,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_021,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_021,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_021,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_021,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_021,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_021,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_021,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_021,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_021,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_021,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_021,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_022,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_022,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_022,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_022,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_022,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_022,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_022,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_022,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_022,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_022,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_022,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_022,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_022,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_022,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_022,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_023,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_023,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_023,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_023,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_023,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_023,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_023,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_023,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_023,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_023,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_023,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_023,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_023,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_023,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_023,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_024,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_024,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.86559514218197,-21.48610322986039,9,behavior_024,98.9962435416255
"(-50, -40]",-43.7844094,0.441897953,-45.65487866615484,-23.784064538568344,9,behavior_024,586.8972586428764
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_024,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_024,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_024,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_024,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_024,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_024,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_024,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_024,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_024,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_024,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_024,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_025,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.98089721258962,-21.874156003662087,10,behavior_025,175.4511407173538
"(-60, -50]",-58.0693621,-31.43578883,-54.94686993909407,-15.418811765188025,12,behavior_025,256.54355429471286
