behavior,route_name,is_reference,mean_nearest_km,median_nearest_km,p95_nearest_km,max_nearest_km,fraction_within_1step
crosswind_only,start_83ee12fffffffff_end_8319a0fffffffff,False,107.60521577448249,0.0,665.7722396921557,1252.2325854313492,0.7974683544303798
crosswind_only,start_83ee12fffffffff_end_8319a4fffffffff,False,107.37284162191654,0.0,665.8597756435965,1252.2325854313492,0.8008474576271186
crosswind_only,start_83ee12fffffffff_end_8319a5fffffffff,False,108.01820181111115,0.0,665.8597756435965,1252.2325854313492,0.7966101694915254
crosswind_only,start_83ee13fffffffff_end_83076bfffffffff,False,106.12339401281783,0.0,666.0348475464781,1252.2325854313492,0.8034188034188035
crosswind_only,start_83ee13fffffffff_end_830745fffffffff,False,107.29478989273157,0.0,666.1223834979189,1252.2325854313492,0.8025751072961373
crosswind_only,start_83ee13fffffffff_end_830749fffffffff,False,106.37959161173828,0.0,665.8597756435965,1252.2325854313492,0.8008474576271186
crosswind_only,start_83ee13fffffffff_end_83074efffffffff,False,106.53712386946162,0.0,665.7722396921557,1252.2325854313492,0.7974683544303798
crosswind_only,start_83ee13fffffffff_end_830769fffffffff,False,106.59152202396432,0.0,666.0348475464781,1252.2325854313492,0.8034188034188035
crosswind_only,start_83ee13fffffffff_end_83076dfffffffff,False,107.77347367450018,0.0,666.1223834979189,1252.2325854313492,0.8025751072961373
crosswind_only,start_83ee13fffffffff_end_8319a0fffffffff,False,106.36080596159135,0.0,665.8597756435965,1252.2325854313492,0.8008474576271186
crosswind_only,start_83ee13fffffffff_end_8319a4fffffffff,False,106.12515006687994,0.0,665.9473115950373,1252.2325854313492,0.8042553191489362
crosswind_only,start_83ee13fffffffff_end_8319a5fffffffff,False,106.7719443898283,0.0,665.9473115950373,1252.2325854313492,0.8
crosswind_only,start_83ee8cfffffffff_end_83076bfffffffff,False,2.8744212740386317,0.0,0.0,259.8316126331588,1.0
crosswind_only,start_83ee8cfffffffff_end_830745fffffffff,False,3.8639432962512563,0.0,0.0,259.8316126331588,1.0
crosswind_only,start_83ee8cfffffffff_end_830749fffffffff,False,3.625104403620626,0.0,0.0,259.8316126331588,0.9953271028037384
crosswind_only,start_83ee8cfffffffff_end_83074efffffffff,False,4.029660375013833,0.0,0.0,259.8316126331588,0.9906976744186047
crosswind_only,start_83ee8cfffffffff_end_830769fffffffff,False,3.366668292785172,0.0,0.0,259.8316126331588,1.0
crosswind_only,start_83ee8cfffffffff_end_83076dfffffffff,False,4.367347836702755,0.0,0.0,259.8316126331588,1.0
crosswind_only,start_83ee8cfffffffff_end_8319a0fffffffff,False,3.6053553867995105,0.0,0.0,259.8316126331588,0.9953271028037384
crosswind_only,start_83ee8cfffffffff_end_8319a4fffffffff,False,3.117503510175847,0.0,0.0,259.8316126331588,1.0
crosswind_only,start_83ee8cfffffffff_end_8319a5fffffffff,False,3.797544270285124,0.0,0.0,259.8316126331588,0.9953051643192489
crosswind_only,start_83eea1fffffffff_end_83076bfffffffff,False,107.29104348456313,0.0,665.8597756435965,1252.2325854313492,0.7966101694915254
